entity_id,entity_type,declared_annual_income,kyc_status,age,geography_tier
ENT_02884,INDIVIDUAL,900000,VERIFIED,34.0,rural
ENT_02885,INDIVIDUAL,0,VERIFIED,37.0,metro
ENT_02886,INDIVIDUAL,7900000,VERIFIED,32.0,rural
ENT_02887,INDIVIDUAL,3600000,VERIFIED,43.0,metro
ENT_02888,INDIVIDUAL,6600000,VERIFIED,42.0,metro
ENT_02889,INDIVIDUAL,2700000,VERIFIED,64.0,tier2
ENT_02890,INDIVIDUAL,8200000,VERIFIED,30.0,rural
ENT_02891,INDIVIDUAL,5600000,VERIFIED,47.0,tier2
ENT_02892,INDIVIDUAL,1300000,VERIFIED,37.0,metro
ENT_02893,INDIVIDUAL,1300000,VERIFIED,46.0,metro
ENT_02894,BUSINESS,15200000,VERIFIED,,metro
ENT_02895,INDIVIDUAL,9400000,VERIFIED,42.0,rural
ENT_02896,INDIVIDUAL,12400000,VERIFIED,62.0,metro
ENT_02897,INDIVIDUAL,1400000,VERIFIED,61.0,tier2
ENT_02898,INDIVIDUAL,1500000,VERIFIED,30.0,metro
ENT_02899,INDIVIDUAL,1400000,VERIFIED,26.0,tier2
ENT_02900,INDIVIDUAL,8800000,VERIFIED,51.0,tier2
ENT_02901,BUSINESS,2000000,VERIFIED,,metro
ENT_02902,BUSINESS,97300000,VERIFIED,,metro
ENT_02903,BUSINESS,3700000,VERIFIED,,metro
ENT_02904,INDIVIDUAL,5000000,VERIFIED,55.0,rural
ENT_02905,INDIVIDUAL,500000,VERIFIED,36.0,metro
ENT_02906,BUSINESS,3000000,VERIFIED,,metro
ENT_02907,INDIVIDUAL,3000000,VERIFIED,53.0,tier2
ENT_02908,INDIVIDUAL,80600000,VERIFIED,33.0,rural
ENT_02909,INDIVIDUAL,1000000,VERIFIED,24.0,tier2
ENT_02910,INDIVIDUAL,900000,VERIFIED,48.0,metro
ENT_02911,INDIVIDUAL,5600000,VERIFIED,46.0,tier2
ENT_02912,INDIVIDUAL,7200000,VERIFIED,60.0,tier2
ENT_02913,BUSINESS,17000000,VERIFIED,,metro
ENT_02914,INDIVIDUAL,2900000,VERIFIED,25.0,rural
ENT_02915,INDIVIDUAL,9100000,VERIFIED,38.0,metro
ENT_02916,INDIVIDUAL,5500000,VERIFIED,56.0,rural
ENT_02917,INDIVIDUAL,8500000,VERIFIED,44.0,rural
ENT_02918,INDIVIDUAL,1100000,VERIFIED,35.0,rural
ENT_02919,BUSINESS,27000000,VERIFIED,,metro
ENT_02920,INDIVIDUAL,1000000,VERIFIED,45.0,metro
ENT_02921,INDIVIDUAL,77200000,VERIFIED,47.0,tier2
ENT_02922,INDIVIDUAL,0,VERIFIED,57.0,metro
ENT_02923,INDIVIDUAL,600000,VERIFIED,48.0,metro
ENT_02924,INDIVIDUAL,9900000,VERIFIED,42.0,metro
ENT_02925,BUSINESS,51600000,VERIFIED,,tier2
ENT_02926,INDIVIDUAL,700000,VERIFIED,53.0,metro
ENT_02927,INDIVIDUAL,0,VERIFIED,46.0,rural
ENT_02928,INDIVIDUAL,5000000,VERIFIED,50.0,rural
ENT_02929,INDIVIDUAL,1500000,VERIFIED,24.0,metro
ENT_02930,INDIVIDUAL,0,VERIFIED,54.0,rural
ENT_02931,INDIVIDUAL,1100000,VERIFIED,64.0,metro
ENT_02932,BUSINESS,2900000,VERIFIED,,tier2
ENT_02933,TRUST,90400000,VERIFIED,,tier2
ENT_02934,INDIVIDUAL,0,VERIFIED,26.0,metro
ENT_02935,INDIVIDUAL,0,VERIFIED,23.0,tier2
ENT_02936,INDIVIDUAL,1300000,VERIFIED,32.0,metro
ENT_02937,INDIVIDUAL,1300000,VERIFIED,51.0,metro
ENT_02938,BUSINESS,71900000,VERIFIED,,tier2
ENT_02939,INDIVIDUAL,8500000,VERIFIED,21.0,metro
ENT_02940,INDIVIDUAL,0,VERIFIED,30.0,metro
ENT_02941,BUSINESS,9900000,VERIFIED,,metro
ENT_02942,INDIVIDUAL,800000,VERIFIED,32.0,metro
ENT_02943,INDIVIDUAL,8600000,VERIFIED,44.0,tier2
ENT_02944,INDIVIDUAL,800000,VERIFIED,65.0,metro
ENT_02945,INDIVIDUAL,9700000,VERIFIED,34.0,metro
ENT_02946,INDIVIDUAL,0,VERIFIED,49.0,metro
ENT_02947,INDIVIDUAL,6500000,VERIFIED,23.0,tier2
ENT_02948,BUSINESS,5000000,VERIFIED,,tier2
ENT_02949,BUSINESS,8200000,VERIFIED,,metro
ENT_02950,BUSINESS,47900000,VERIFIED,,metro
ENT_02951,INDIVIDUAL,1400000,VERIFIED,30.0,metro
ENT_02952,INDIVIDUAL,6200000,VERIFIED,47.0,rural
ENT_02953,INDIVIDUAL,6100000,VERIFIED,47.0,rural
ENT_02954,INDIVIDUAL,1400000,VERIFIED,42.0,metro
ENT_02955,INDIVIDUAL,800000,VERIFIED,42.0,rural
ENT_02956,INDIVIDUAL,300000,VERIFIED,45.0,tier2
ENT_02957,INDIVIDUAL,1200000,VERIFIED,29.0,metro
ENT_02958,INDIVIDUAL,700000,VERIFIED,39.0,metro
ENT_02959,INDIVIDUAL,1100000,VERIFIED,35.0,metro
ENT_02960,INDIVIDUAL,6500000,VERIFIED,45.0,rural
ENT_02961,INDIVIDUAL,16100000,VERIFIED,40.0,rural
ENT_02962,INDIVIDUAL,1000000,VERIFIED,56.0,metro
ENT_02963,INDIVIDUAL,92200000,VERIFIED,31.0,metro
ENT_02964,INDIVIDUAL,500000,VERIFIED,39.0,tier2
ENT_02965,INDIVIDUAL,400000,VERIFIED,56.0,metro
ENT_02966,INDIVIDUAL,9800000,VERIFIED,26.0,metro
ENT_02967,TRUST,47800000,VERIFIED,,metro
ENT_02968,INDIVIDUAL,600000,VERIFIED,38.0,tier2
ENT_02969,BUSINESS,66800000,VERIFIED,,metro
ENT_02970,INDIVIDUAL,2600000,VERIFIED,38.0,tier2
ENT_02971,INDIVIDUAL,82500000,VERIFIED,55.0,tier2
ENT_02972,BUSINESS,11900000,VERIFIED,,metro
ENT_02973,BUSINESS,8900000,VERIFIED,,metro
ENT_02974,INDIVIDUAL,1400000,VERIFIED,35.0,metro
ENT_02975,INDIVIDUAL,1500000,VERIFIED,35.0,tier2
ENT_02976,INDIVIDUAL,7000000,VERIFIED,33.0,metro
ENT_02977,INDIVIDUAL,1200000,VERIFIED,48.0,tier2
ENT_02978,INDIVIDUAL,59600000,VERIFIED,38.0,tier2
ENT_02979,INDIVIDUAL,9200000,VERIFIED,30.0,rural
ENT_02980,INDIVIDUAL,1400000,VERIFIED,21.0,tier2
ENT_02981,INDIVIDUAL,4600000,VERIFIED,33.0,tier2
ENT_02982,INDIVIDUAL,1100000,VERIFIED,37.0,metro
ENT_02983,INDIVIDUAL,0,VERIFIED,59.0,tier2
ENT_02984,INDIVIDUAL,1500000,VERIFIED,27.0,metro
ENT_02985,INDIVIDUAL,1000000,VERIFIED,38.0,metro
ENT_02986,INDIVIDUAL,1400000,VERIFIED,56.0,metro
ENT_02987,INDIVIDUAL,300000,VERIFIED,25.0,metro
ENT_02988,INDIVIDUAL,500000,VERIFIED,38.0,rural
ENT_02989,INDIVIDUAL,0,VERIFIED,45.0,tier2
ENT_02990,INDIVIDUAL,1500000,VERIFIED,20.0,tier2
ENT_02991,INDIVIDUAL,1500000,VERIFIED,50.0,metro
ENT_02992,INDIVIDUAL,400000,VERIFIED,22.0,metro
ENT_02993,INDIVIDUAL,1400000,VERIFIED,33.0,metro
ENT_02994,INDIVIDUAL,400000,VERIFIED,44.0,metro
ENT_02995,INDIVIDUAL,300000,VERIFIED,51.0,metro
ENT_02996,INDIVIDUAL,8000000,VERIFIED,23.0,rural
ENT_02997,INDIVIDUAL,700000,VERIFIED,32.0,metro
ENT_02998,INDIVIDUAL,1600000,VERIFIED,59.0,rural
ENT_02999,INDIVIDUAL,0,VERIFIED,32.0,tier2
ENT_03000,BUSINESS,7400000,VERIFIED,,metro
ENT_03001,INDIVIDUAL,6000000,VERIFIED,19.0,tier2
ENT_03002,INDIVIDUAL,0,VERIFIED,63.0,tier2
ENT_03003,INDIVIDUAL,0,VERIFIED,55.0,metro
ENT_03004,INDIVIDUAL,800000,VERIFIED,62.0,metro
ENT_03005,BUSINESS,6000000,VERIFIED,,metro
ENT_03006,INDIVIDUAL,86200000,VERIFIED,57.0,metro
ENT_03007,INDIVIDUAL,3000000,VERIFIED,30.0,tier2
ENT_03008,INDIVIDUAL,700000,VERIFIED,43.0,metro
ENT_03009,INDIVIDUAL,0,VERIFIED,56.0,rural
ENT_03010,INDIVIDUAL,3600000,VERIFIED,29.0,metro
ENT_03011,INDIVIDUAL,600000,VERIFIED,30.0,tier2
ENT_03012,INDIVIDUAL,1400000,VERIFIED,61.0,metro
ENT_03013,INDIVIDUAL,1000000,VERIFIED,21.0,tier2
ENT_03014,INDIVIDUAL,4200000,VERIFIED,31.0,tier2
ENT_03015,INDIVIDUAL,500000,VERIFIED,39.0,metro
ENT_03016,BUSINESS,56800000,VERIFIED,,rural
ENT_03017,INDIVIDUAL,1000000,VERIFIED,48.0,tier2
ENT_03018,INDIVIDUAL,97700000,VERIFIED,33.0,metro
ENT_03019,INDIVIDUAL,0,VERIFIED,19.0,tier2
ENT_03020,BUSINESS,4800000,VERIFIED,,metro
ENT_03021,INDIVIDUAL,19900000,VERIFIED,21.0,metro
ENT_03022,INDIVIDUAL,85900000,VERIFIED,41.0,metro
ENT_03023,INDIVIDUAL,0,VERIFIED,20.0,rural
ENT_03024,INDIVIDUAL,1500000,VERIFIED,31.0,metro
ENT_03025,INDIVIDUAL,91100000,VERIFIED,19.0,rural
ENT_03026,BUSINESS,2100000,VERIFIED,,tier2
ENT_03027,INDIVIDUAL,9800000,VERIFIED,53.0,metro
ENT_03028,INDIVIDUAL,1800000,VERIFIED,64.0,tier2
ENT_03029,INDIVIDUAL,900000,VERIFIED,19.0,metro
ENT_03030,INDIVIDUAL,500000,VERIFIED,18.0,tier2
ENT_03031,INDIVIDUAL,0,VERIFIED,35.0,tier2
ENT_03032,INDIVIDUAL,700000,VERIFIED,19.0,tier2
ENT_03033,TRUST,92900000,VERIFIED,,metro
ENT_03034,INDIVIDUAL,6500000,VERIFIED,53.0,rural
ENT_03035,INDIVIDUAL,1400000,VERIFIED,21.0,metro
ENT_03036,INDIVIDUAL,1000000,VERIFIED,52.0,metro
ENT_03037,INDIVIDUAL,1100000,VERIFIED,52.0,metro
ENT_03038,INDIVIDUAL,500000,VERIFIED,55.0,metro
ENT_03039,INDIVIDUAL,700000,VERIFIED,27.0,rural
ENT_03040,INDIVIDUAL,1100000,VERIFIED,44.0,metro
ENT_03041,INDIVIDUAL,2700000,VERIFIED,39.0,rural
ENT_03042,INDIVIDUAL,1100000,VERIFIED,61.0,metro
ENT_03043,INDIVIDUAL,9000000,VERIFIED,27.0,tier2
ENT_03044,INDIVIDUAL,3000000,VERIFIED,54.0,metro
ENT_03045,BUSINESS,18300000,VERIFIED,,rural
ENT_03046,BUSINESS,7600000,VERIFIED,,metro
ENT_03047,INDIVIDUAL,78000000,VERIFIED,28.0,tier2
ENT_03048,INDIVIDUAL,7200000,VERIFIED,25.0,metro
ENT_03049,BUSINESS,63500000,VERIFIED,,tier2
ENT_03050,INDIVIDUAL,6200000,VERIFIED,62.0,tier2
ENT_03051,INDIVIDUAL,6800000,VERIFIED,27.0,rural
ENT_03052,BUSINESS,7400000,VERIFIED,,tier2
ENT_03053,INDIVIDUAL,81100000,VERIFIED,37.0,metro
ENT_03054,INDIVIDUAL,7900000,VERIFIED,58.0,metro
ENT_03055,BUSINESS,4700000,VERIFIED,,metro
ENT_03056,INDIVIDUAL,1900000,VERIFIED,22.0,metro
ENT_03057,TRUST,77700000,VERIFIED,,metro
ENT_03058,INDIVIDUAL,900000,VERIFIED,41.0,metro
ENT_03059,INDIVIDUAL,7100000,VERIFIED,58.0,tier2
ENT_03060,INDIVIDUAL,300000,VERIFIED,49.0,metro
ENT_03061,INDIVIDUAL,5900000,VERIFIED,52.0,tier2
ENT_03062,INDIVIDUAL,5400000,VERIFIED,61.0,metro
ENT_03063,INDIVIDUAL,0,VERIFIED,49.0,tier2
ENT_03064,INDIVIDUAL,400000,VERIFIED,23.0,metro
ENT_03065,BUSINESS,6800000,VERIFIED,,metro
ENT_03066,INDIVIDUAL,7000000,VERIFIED,20.0,metro
ENT_03067,INDIVIDUAL,6700000,VERIFIED,31.0,tier2
ENT_03068,INDIVIDUAL,8500000,VERIFIED,61.0,tier2
ENT_03069,BUSINESS,6900000,VERIFIED,,metro
ENT_03070,INDIVIDUAL,7800000,VERIFIED,59.0,tier2
ENT_03071,INDIVIDUAL,1100000,VERIFIED,49.0,metro
ENT_03072,INDIVIDUAL,1500000,VERIFIED,36.0,tier2
ENT_03073,INDIVIDUAL,1900000,VERIFIED,30.0,metro
ENT_03074,INDIVIDUAL,1400000,VERIFIED,59.0,rural
ENT_03075,INDIVIDUAL,0,VERIFIED,29.0,metro
ENT_03076,BUSINESS,33400000,VERIFIED,,tier2
ENT_03077,BUSINESS,2200000,VERIFIED,,metro
ENT_03078,INDIVIDUAL,71900000,VERIFIED,54.0,metro
ENT_03079,INDIVIDUAL,6500000,VERIFIED,19.0,tier2
ENT_03080,BUSINESS,6300000,VERIFIED,,metro
ENT_03081,INDIVIDUAL,6400000,VERIFIED,22.0,metro
ENT_03082,INDIVIDUAL,46600000,VERIFIED,48.0,metro
ENT_03083,BUSINESS,2500000,VERIFIED,,metro
ENT_03084,INDIVIDUAL,600000,VERIFIED,46.0,tier2
ENT_03085,INDIVIDUAL,7100000,VERIFIED,22.0,rural
ENT_03086,INDIVIDUAL,2400000,VERIFIED,53.0,metro
ENT_03087,INDIVIDUAL,1400000,VERIFIED,62.0,metro
ENT_03088,INDIVIDUAL,1100000,VERIFIED,25.0,tier2
ENT_03089,INDIVIDUAL,4800000,VERIFIED,26.0,metro
ENT_03090,INDIVIDUAL,600000,VERIFIED,30.0,tier2
ENT_03091,INDIVIDUAL,500000,VERIFIED,42.0,tier2
ENT_03092,INDIVIDUAL,1900000,VERIFIED,27.0,tier2
ENT_03093,BUSINESS,7100000,VERIFIED,,tier2
ENT_03094,TRUST,9000000,VERIFIED,,tier2
ENT_03095,BUSINESS,4300000,VERIFIED,,metro
ENT_03096,INDIVIDUAL,0,VERIFIED,38.0,tier2
ENT_03097,INDIVIDUAL,5700000,VERIFIED,43.0,metro
ENT_03098,BUSINESS,7100000,VERIFIED,,tier2
ENT_03099,INDIVIDUAL,9200000,VERIFIED,58.0,metro
ENT_03100,INDIVIDUAL,1500000,VERIFIED,22.0,metro
ENT_03101,INDIVIDUAL,0,VERIFIED,23.0,tier2
ENT_03102,INDIVIDUAL,1500000,VERIFIED,41.0,metro
ENT_03103,INDIVIDUAL,5300000,VERIFIED,37.0,rural
ENT_03104,INDIVIDUAL,97500000,VERIFIED,48.0,tier2
ENT_03105,INDIVIDUAL,9800000,VERIFIED,55.0,tier2
ENT_03106,BUSINESS,7000000,VERIFIED,,metro
ENT_03107,INDIVIDUAL,64500000,VERIFIED,51.0,tier2
ENT_03108,INDIVIDUAL,4400000,VERIFIED,36.0,tier2
ENT_03109,INDIVIDUAL,43100000,VERIFIED,33.0,tier2
ENT_03110,INDIVIDUAL,800000,VERIFIED,51.0,tier2
ENT_03111,INDIVIDUAL,9500000,VERIFIED,60.0,metro
ENT_03112,INDIVIDUAL,9800000,VERIFIED,36.0,metro
ENT_03113,INDIVIDUAL,8000000,VERIFIED,38.0,metro
ENT_03114,INDIVIDUAL,2500000,VERIFIED,64.0,tier2
ENT_03115,INDIVIDUAL,1200000,VERIFIED,58.0,rural
ENT_03116,INDIVIDUAL,7300000,VERIFIED,41.0,metro
ENT_03117,INDIVIDUAL,1200000,VERIFIED,47.0,tier2
ENT_03118,INDIVIDUAL,4200000,VERIFIED,25.0,rural
ENT_03119,BUSINESS,1800000,VERIFIED,,metro
ENT_03120,BUSINESS,66300000,VERIFIED,,tier2
ENT_03121,INDIVIDUAL,3500000,VERIFIED,35.0,metro
ENT_03122,INDIVIDUAL,70900000,VERIFIED,24.0,metro
ENT_03123,INDIVIDUAL,500000,VERIFIED,25.0,metro
ENT_03124,BUSINESS,4500000,VERIFIED,,metro
ENT_03125,INDIVIDUAL,400000,VERIFIED,65.0,tier2
ENT_03126,INDIVIDUAL,8200000,VERIFIED,21.0,metro
ENT_03127,INDIVIDUAL,4500000,VERIFIED,36.0,metro
ENT_03128,INDIVIDUAL,8300000,VERIFIED,35.0,rural
ENT_03129,INDIVIDUAL,300000,VERIFIED,53.0,tier2
ENT_03130,INDIVIDUAL,900000,VERIFIED,31.0,tier2
ENT_03131,INDIVIDUAL,1200000,VERIFIED,65.0,tier2
ENT_03132,TRUST,2200000,VERIFIED,,metro
ENT_03133,INDIVIDUAL,1200000,VERIFIED,28.0,rural
ENT_03134,BUSINESS,4000000,VERIFIED,,tier2
ENT_03135,INDIVIDUAL,5900000,VERIFIED,46.0,metro
ENT_03136,INDIVIDUAL,0,VERIFIED,63.0,metro
ENT_03137,INDIVIDUAL,8800000,VERIFIED,42.0,metro
ENT_03138,INDIVIDUAL,1300000,VERIFIED,49.0,metro
ENT_03139,BUSINESS,7300000,VERIFIED,,tier2
ENT_03140,INDIVIDUAL,600000,VERIFIED,41.0,metro
ENT_03141,INDIVIDUAL,9700000,VERIFIED,42.0,metro
ENT_03142,INDIVIDUAL,800000,VERIFIED,43.0,metro
ENT_03143,INDIVIDUAL,5800000,VERIFIED,56.0,rural
ENT_03144,TRUST,9200000,VERIFIED,,tier2
ENT_03145,INDIVIDUAL,5900000,VERIFIED,54.0,metro
ENT_03146,INDIVIDUAL,1400000,VERIFIED,46.0,rural
ENT_03147,INDIVIDUAL,600000,VERIFIED,35.0,metro
ENT_03148,TRUST,3800000,VERIFIED,,rural
ENT_03149,INDIVIDUAL,3500000,VERIFIED,20.0,rural
ENT_03150,INDIVIDUAL,2100000,VERIFIED,63.0,rural
ENT_03151,INDIVIDUAL,1600000,VERIFIED,34.0,metro
ENT_03152,BUSINESS,24500000,VERIFIED,,rural
ENT_03153,INDIVIDUAL,33400000,VERIFIED,44.0,metro
ENT_03154,INDIVIDUAL,400000,VERIFIED,57.0,metro
ENT_03155,INDIVIDUAL,3200000,VERIFIED,36.0,tier2
ENT_03156,BUSINESS,1200000,VERIFIED,,rural
ENT_03157,INDIVIDUAL,1800000,VERIFIED,24.0,metro
ENT_03158,INDIVIDUAL,6900000,VERIFIED,53.0,tier2
ENT_03159,INDIVIDUAL,500000,VERIFIED,33.0,tier2
ENT_03160,INDIVIDUAL,700000,VERIFIED,50.0,rural
ENT_03161,INDIVIDUAL,6000000,VERIFIED,26.0,metro
ENT_03162,INDIVIDUAL,4000000,VERIFIED,56.0,rural
ENT_03163,INDIVIDUAL,600000,VERIFIED,47.0,metro
ENT_03164,INDIVIDUAL,1300000,VERIFIED,56.0,tier2
ENT_03165,INDIVIDUAL,300000,VERIFIED,36.0,metro
ENT_03166,INDIVIDUAL,6000000,VERIFIED,53.0,tier2
ENT_03167,INDIVIDUAL,9200000,VERIFIED,51.0,metro
ENT_03168,INDIVIDUAL,6100000,VERIFIED,34.0,tier2
ENT_03169,INDIVIDUAL,7300000,VERIFIED,26.0,rural
ENT_03170,INDIVIDUAL,5700000,VERIFIED,37.0,metro
ENT_03171,BUSINESS,48200000,VERIFIED,,metro
ENT_03172,INDIVIDUAL,3700000,VERIFIED,45.0,tier2
ENT_03173,INDIVIDUAL,1200000,VERIFIED,65.0,metro
ENT_03174,INDIVIDUAL,500000,VERIFIED,19.0,rural
ENT_03175,BUSINESS,57700000,VERIFIED,,tier2
ENT_03176,INDIVIDUAL,500000,VERIFIED,44.0,rural
ENT_03177,INDIVIDUAL,1300000,VERIFIED,24.0,metro
ENT_03178,INDIVIDUAL,900000,VERIFIED,59.0,rural
ENT_03179,INDIVIDUAL,1100000,VERIFIED,53.0,metro
ENT_03180,BUSINESS,16900000,VERIFIED,,metro
ENT_03181,INDIVIDUAL,26900000,VERIFIED,18.0,rural
ENT_03182,INDIVIDUAL,4400000,VERIFIED,21.0,metro
ENT_03183,INDIVIDUAL,1300000,VERIFIED,46.0,metro
ENT_03184,INDIVIDUAL,1200000,VERIFIED,38.0,metro
ENT_03185,INDIVIDUAL,2500000,VERIFIED,46.0,tier2
ENT_03186,INDIVIDUAL,9500000,VERIFIED,53.0,tier2
ENT_03187,INDIVIDUAL,0,VERIFIED,27.0,rural
ENT_03188,INDIVIDUAL,6600000,VERIFIED,64.0,tier2
ENT_03189,INDIVIDUAL,600000,VERIFIED,23.0,tier2
ENT_03190,INDIVIDUAL,300000,VERIFIED,37.0,metro
ENT_03191,INDIVIDUAL,600000,VERIFIED,44.0,tier2
ENT_03192,BUSINESS,31500000,VERIFIED,,metro
ENT_03193,INDIVIDUAL,4300000,VERIFIED,64.0,metro
ENT_03194,INDIVIDUAL,500000,VERIFIED,61.0,metro
ENT_03195,INDIVIDUAL,800000,VERIFIED,57.0,tier2
ENT_03196,INDIVIDUAL,700000,VERIFIED,54.0,tier2
ENT_03197,BUSINESS,74600000,VERIFIED,,tier2
ENT_03198,INDIVIDUAL,8500000,VERIFIED,51.0,tier2
ENT_03199,BUSINESS,3800000,VERIFIED,,rural
ENT_03200,INDIVIDUAL,1100000,VERIFIED,37.0,metro
ENT_03201,INDIVIDUAL,1200000,VERIFIED,37.0,rural
ENT_03202,INDIVIDUAL,8100000,VERIFIED,32.0,rural
ENT_03203,INDIVIDUAL,57500000,VERIFIED,27.0,rural
ENT_03204,INDIVIDUAL,6200000,VERIFIED,65.0,metro
ENT_03205,INDIVIDUAL,600000,VERIFIED,28.0,tier2
ENT_03206,BUSINESS,15800000,VERIFIED,,metro
ENT_03207,BUSINESS,13100000,VERIFIED,,metro
ENT_03208,INDIVIDUAL,1000000,VERIFIED,49.0,rural
ENT_03209,INDIVIDUAL,900000,VERIFIED,33.0,metro
ENT_03210,INDIVIDUAL,500000,VERIFIED,56.0,metro
ENT_03211,INDIVIDUAL,0,VERIFIED,23.0,metro
ENT_03212,INDIVIDUAL,900000,VERIFIED,49.0,rural
ENT_03213,BUSINESS,1600000,VERIFIED,,metro
ENT_03214,INDIVIDUAL,800000,VERIFIED,61.0,tier2
ENT_03215,BUSINESS,1500000,VERIFIED,,metro
ENT_03216,INDIVIDUAL,0,VERIFIED,55.0,metro
ENT_03217,INDIVIDUAL,0,VERIFIED,30.0,tier2
ENT_03218,BUSINESS,21000000,VERIFIED,,metro
ENT_03219,INDIVIDUAL,1900000,VERIFIED,57.0,metro
ENT_03220,INDIVIDUAL,4300000,VERIFIED,28.0,tier2
ENT_03221,INDIVIDUAL,0,VERIFIED,56.0,metro
ENT_03222,INDIVIDUAL,800000,VERIFIED,60.0,metro
ENT_03223,INDIVIDUAL,1100000,VERIFIED,37.0,metro
ENT_03224,INDIVIDUAL,1500000,VERIFIED,33.0,tier2
ENT_03225,BUSINESS,4000000,VERIFIED,,metro
ENT_03226,INDIVIDUAL,0,VERIFIED,21.0,tier2
ENT_03227,INDIVIDUAL,1000000,VERIFIED,26.0,metro
ENT_03228,INDIVIDUAL,9800000,VERIFIED,38.0,tier2
ENT_03229,INDIVIDUAL,400000,VERIFIED,59.0,tier2
ENT_03230,INDIVIDUAL,4800000,VERIFIED,63.0,metro
ENT_03231,INDIVIDUAL,0,VERIFIED,28.0,metro
ENT_03232,INDIVIDUAL,0,VERIFIED,34.0,metro
ENT_03233,BUSINESS,90200000,VERIFIED,,tier2
ENT_03234,INDIVIDUAL,800000,VERIFIED,65.0,rural
ENT_03235,INDIVIDUAL,1500000,VERIFIED,54.0,rural
ENT_03236,INDIVIDUAL,3100000,VERIFIED,34.0,metro
ENT_03237,INDIVIDUAL,25100000,VERIFIED,20.0,rural
ENT_03238,INDIVIDUAL,4500000,VERIFIED,30.0,tier2
ENT_03239,INDIVIDUAL,9000000,VERIFIED,41.0,tier2
ENT_03240,BUSINESS,2300000,VERIFIED,,metro
ENT_03241,BUSINESS,2800000,VERIFIED,,metro
ENT_03242,INDIVIDUAL,7400000,VERIFIED,35.0,tier2
ENT_03243,BUSINESS,6500000,VERIFIED,,tier2
ENT_03244,INDIVIDUAL,0,VERIFIED,64.0,tier2
ENT_03245,INDIVIDUAL,56700000,VERIFIED,20.0,metro
ENT_03246,INDIVIDUAL,1800000,VERIFIED,48.0,rural
ENT_03247,INDIVIDUAL,1200000,VERIFIED,54.0,metro
ENT_03248,INDIVIDUAL,6700000,VERIFIED,34.0,metro
ENT_03249,INDIVIDUAL,0,VERIFIED,32.0,tier2
ENT_03250,INDIVIDUAL,300000,VERIFIED,51.0,metro
ENT_03251,INDIVIDUAL,4000000,VERIFIED,43.0,metro
ENT_03252,INDIVIDUAL,0,VERIFIED,35.0,tier2
ENT_03253,BUSINESS,7400000,VERIFIED,,rural
ENT_03254,INDIVIDUAL,4900000,VERIFIED,56.0,tier2
ENT_03255,INDIVIDUAL,7800000,VERIFIED,60.0,tier2
ENT_03256,INDIVIDUAL,5900000,VERIFIED,53.0,tier2
ENT_03257,INDIVIDUAL,1100000,VERIFIED,61.0,metro
ENT_03258,INDIVIDUAL,1000000,VERIFIED,19.0,metro
ENT_03259,BUSINESS,9400000,VERIFIED,,metro
ENT_03260,INDIVIDUAL,900000,VERIFIED,31.0,tier2
ENT_03261,INDIVIDUAL,4600000,VERIFIED,37.0,rural
ENT_03262,INDIVIDUAL,1900000,VERIFIED,27.0,rural
ENT_03263,BUSINESS,1800000,VERIFIED,,tier2
ENT_03264,INDIVIDUAL,28300000,VERIFIED,25.0,tier2
ENT_03265,INDIVIDUAL,7800000,VERIFIED,47.0,tier2
ENT_03266,INDIVIDUAL,2000000,VERIFIED,40.0,tier2
ENT_03267,INDIVIDUAL,600000,VERIFIED,52.0,rural
ENT_03268,INDIVIDUAL,73500000,VERIFIED,23.0,rural
ENT_03269,INDIVIDUAL,1100000,VERIFIED,62.0,tier2
ENT_03270,INDIVIDUAL,74600000,VERIFIED,40.0,metro
ENT_03271,BUSINESS,20600000,VERIFIED,,rural
ENT_03272,INDIVIDUAL,500000,VERIFIED,30.0,tier2
ENT_03273,INDIVIDUAL,9900000,VERIFIED,22.0,rural
ENT_03274,INDIVIDUAL,7300000,VERIFIED,53.0,tier2
ENT_03275,INDIVIDUAL,3500000,VERIFIED,20.0,metro
ENT_03276,INDIVIDUAL,1200000,VERIFIED,60.0,rural
ENT_03277,INDIVIDUAL,300000,VERIFIED,38.0,rural
ENT_03278,INDIVIDUAL,8600000,VERIFIED,51.0,tier2
ENT_03279,INDIVIDUAL,1000000,VERIFIED,53.0,rural
ENT_03280,INDIVIDUAL,1200000,VERIFIED,20.0,tier2
ENT_03281,INDIVIDUAL,1100000,VERIFIED,45.0,metro
ENT_03282,BUSINESS,78000000,VERIFIED,,rural
ENT_03283,INDIVIDUAL,900000,VERIFIED,27.0,metro
ENT_03284,BUSINESS,17600000,VERIFIED,,metro
ENT_03285,INDIVIDUAL,300000,VERIFIED,36.0,metro
ENT_03286,INDIVIDUAL,7700000,VERIFIED,56.0,tier2
ENT_03287,INDIVIDUAL,700000,VERIFIED,39.0,metro
ENT_03288,INDIVIDUAL,8400000,VERIFIED,23.0,metro
ENT_03289,INDIVIDUAL,8000000,VERIFIED,52.0,rural
ENT_03290,INDIVIDUAL,8300000,VERIFIED,62.0,tier2
ENT_03291,BUSINESS,6100000,VERIFIED,,tier2
ENT_03292,INDIVIDUAL,53000000,VERIFIED,23.0,tier2
ENT_03293,INDIVIDUAL,0,VERIFIED,22.0,metro
ENT_03294,BUSINESS,14300000,VERIFIED,,metro
ENT_03295,INDIVIDUAL,4300000,VERIFIED,28.0,tier2
